"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"39999","Ohio (Nonmetropolitan Portion)","3","CA1","3","...","Per capita personal income (dollars) 2/",3388,3552,3834,4065,4573,5021,5319,5895,6474,7128,7888,8574,9240,9656,10185,11456,12033,12531,13029,13770,14746,15499,15729,16872,17413,18433,19013,20014,21237,22189,22730,23786,24569,24843,25620,26514,27107,28217,29509,30411,30061,30598,32784,33723,34779
"40000","Oklahoma","6","CA1","1","...","Personal income (thousands of dollars)",8439742,9303935,10137739,11121845,12610044,14034223,15692235,17263525,19191510,21782617,25283112,29123644,34017410,37985479,38862241,41677246,43412788,43617097,43441363,45314601,48320406,50937697,52439756,55864894,58089453,60689343,63331439,67053665,70777794,75287977,78309009,85675144,92097030,93914032,97178615,102979672,110624807,121318772,125922073,138128513,128846396,135002034,147561408,157970566,161187913
"40000","Oklahoma","6","CA1","2","...","Population (persons) 1/",2535000,2566485,2617944,2657448,2694182,2732454,2771858,2823396,2865935,2913056,2970080,3040758,3096159,3206129,3290404,3285535,3271333,3252735,3210124,3167064,3150304,3148825,3175440,3220517,3252285,3280940,3308208,3340129,3372917,3405194,3437147,3454365,3467100,3489080,3504892,3525233,3548597,3594090,3634349,3668976,3717572,3759263,3785534,3815780,3850568
"40000","Oklahoma","6","CA1","3","...","Per capita personal income (dollars) 2/",3329,3625,3872,4185,4680,5136,5661,6114,6696,7478,8513,9578,10987,11848,11811,12685,13271,13409,13533,14308,15338,16177,16514,17347,17861,18498,19144,20075,20984,22110,22783,24802,26563,26917,27727,29212,31174,33755,34648,37648,34659,35912,38980,41399,41861
"40998","Oklahoma (Metropolitan Portion)","6","CA1","1","...","Personal income (thousands of dollars)",5327442,5859016,6397860,6986325,7810548,8898575,9923777,10984745,12290315,14016231,16068309,18792699,21862777,24317598,25024388,26842208,28138162,28387332,28499673,29790393,31928175,33663170,34765801,37045376,38592789,40416459,42469607,45080910,47406618,51087655,53245333,58729844,63496971,64868322,66826424,70784923,76709643,84882841,87132674,96010367,88572230,92411967,101560611,109002123,111591055
"40998","Oklahoma (Metropolitan Portion)","6","CA1","2","...","Population (persons) 1/",1438917,1471999,1505590,1527789,1555951,1577678,1600306,1633141,1662119,1694117,1735132,1784679,1821073,1890103,1947201,1960732,1963362,1961511,1943152,1925167,1923235,1931036,1954434,1990181,2015567,2035925,2051116,2075330,2102210,2126333,2152039,2168208,2183743,2204865,2217822,2234904,2255147,2290116,2323069,2348963,2385932,2422206,2446466,2473505,2503319
"40998","Oklahoma (Metropolitan Portion)","6","CA1","3","...","Per capita personal income (dollars) 2/",3702,3980,4249,4573,5020,5640,6201,6726,7394,8273,9261,10530,12005,12866,12851,13690,14332,14472,14667,15474,16601,17433,17788,18614,19147,19852,20706,21722,22551,24026,24742,27087,29077,29421,30132,31672,34015,37065,37508,40874,37123,38152,41513,44068,44577
"40999","Oklahoma (Nonmetropolitan Portion)","6","CA1","1","...","Personal income (thousands of dollars)",3112300,3444919,3739879,4135520,4799496,5135648,5768458,6278780,6901195,7766386,9214803,10330945,12154633,13667881,13837853,14835038,15274626,15229765,14941690,15524208,16392231,17274527,17673955,18819518,19496664,20272884,20861832,21972755,23371176,24200322,25063676,26945300,28600059,29045710,30352191,32194749,33915164,36435931,38789399,42118146,40274166,42590067,46000797,48968443,49596858
"40999","Oklahoma (Nonmetropolitan Portion)","6","CA1","2","...","Population (persons) 1/",1096083,1094486,1112354,1129659,1138231,1154776,1171552,1190255,1203816,1218939,1234948,1256079,1275086,1316026,1343203,1324803,1307971,1291224,1266972,1241897,1227069,1217789,1221006,1230336,1236718,1245015,1257092,1264799,1270707,1278861,1285108,1286157,1283357,1284215,1287070,1290329,1293450,1303974,1311280,1320013,1331640,1337057,1339068,1342275,1347249
"40999","Oklahoma (Nonmetropolitan Portion)","6","CA1","3","...","Per capita personal income (dollars) 2/",2839,3148,3362,3661,4217,4447,4924,5275,5733,6371,7462,8225,9532,10386,10302,11198,11678,11795,11793,12500,13359,14185,14475,15296,15765,16283,16595,17373,18392,18923,19503,20950,22285,22617,23582,24951,26221,27942,29581,31907,30244,31854,34353,36482,36813
"41000","Oregon","8","CA1","1","...","Personal income (thousands of dollars)",7782223,8471104,9309592,10432253,11749236,13322232,14784118,16679513,18662930,21414741,24221007,26818654,28970225,29696170,31515361,34210317,35887128,37850551,39849695,43406648,47801914,51648010,54336794,58134607,62296088,66765638,71865838,77518926,82365461,87469358,91466119,99004242,101728419,103347737,106989171,112841981,117659195,127254206,133331353,138678120,135854810,137747099,145848505,153097493,156605034
"41000","Oregon","8","CA1","2","...","Population (persons) 1/",2062000,2100388,2149890,2195219,2238878,2280956,2324622,2372155,2439355,2509609,2578312,2641218,2667985,2664919,2653071,2666589,2672648,2683526,2700996,2741297,2790579,2860375,2928507,2991755,3060367,3121264,3184369,3247111,3304310,3352449,3393941,3429708,3467937,3513424,3547376,3569463,3613202,3670883,3722417,3768748,3808600,3837208,3867937,3899801,3930065
"41000","Oregon","8","CA1","3","...","Per capita personal income (dollars) 2/",3774,4033,4330,4752,5248,5841,6360,7031,7651,8533,9394,10154,10858,11143,11879,12829,13428,14105,14754,15834,17130,18056,18554,19432,20356,21391,22568,23873,24927,26091,26950,28867,29334,29415,30160,31613,32564,34666,35818,36797,35671,35898,37707,39258,39848
"41998","Oregon (Metropolitan Portion)","8","CA1","1","...","Personal income (thousands of dollars)",6221376,6754078,7430613,8305162,9363339,10584410,11774437,13339024,14980002,17219631,19450050,21582923,23501129,24178287,25571306,27853389,29312479,31010059,32820418,35880863,39661487,43072986,45390921,48578171,52174267,56156297,60596610,65614028,69826893,74326730,77892294,84621724,86893714,88063040,91011353,96116933,100488586,109070007,114205596,118825999,116067840,117640741,124548973,130998217,134004930
"41998","Oregon (Metropolitan Portion)","8","CA1","2","...","Population (persons) 1/",1610540,1642716,1680384,1726045,1760708,1797391,1828889,1866824,1920663,1976802,2033132,2084518,2107513,2107731,2098394,2109923,2120819,2138301,2155971,2194438,2239173,2300058,2360434,2415207,2473313,2524947,2579452,2636450,2688137,2732523,2770832,2804636,2843392,2885228,2915261,2932783,2971625,3024455,3073002,3118392,3157071,3184047,3215234,3248269,3279244
"41998","Oregon (Metropolitan Portion)","8","CA1","3","...","Per capita personal income (dollars) 2/",3863,4112,4422,4812,5318,5889,6438,7145,7799,8711,9567,10354,11151,11471,12186,13201,13821,14502,15223,16351,17713,18727,19230,20113,21095,22241,23492,24887,25976,27201,28112,30172,30560,30522,31219,32773,33816,36063,37164,38105,36764,36947,38737,40329,40865
"41999","Oregon (Nonmetropolitan Portion)","8","CA1","1","...","Personal income (thousands of dollars)",1560847,1717026,1878979,2127091,2385897,2737822,3009681,3340489,3682928,4195110,4770957,5235731,5469096,5517883,5944055,6356928,6574649,6840492,7029277,7525785,8140427,8575024,8945873,9556436,10121821,10609341,11269228,11904898,12538568,13142628,13573825,14382518,14834705,15284697,15977818,16725048,17170609,18184199,19125757,19852121,19786970,20106358,21299532,22099276,22600104
"41999","Oregon (Nonmetropolitan Portion)","8","CA1","2","...","Population (persons) 1/",451460,457672,469506,469174,478170,483565,495733,505331,518692,532807,545180,556700,560472,557188,554677,556666,551829,545225,545025,546859,551406,560317,568073,576548,587054,596317,604917,610661,616173,619926,623109,625072,624545,628196,632115,636680,641577,646428,649415,650356,651529,653161,652703,651532,650821
"41999","Oregon (Nonmetropolitan Portion)","8","CA1","3","...","Per capita personal income (dollars) 2/",3457,3752,4002,4534,4990,5662,6071,6610,7100,7874,8751,9405,9758,9903,10716,11420,11914,12546,12897,13762,14763,15304,15748,16575,17242,17791,18629,19495,20349,21200,21784,23009,23753,24331,25277,26269,26763,28130,29451,30525,30370,30783,32633,33919,34726
"42000","Pennsylvania","2","CA1","1","...","Personal income (thousands of dollars)",45363997,48814578,51789540,56519468,61911787,68004857,74306438,81064447,88957337,98085952,108535211,118942757,131254012,140131603,146927334,158657836,168445610,177317494,187890218,203473575,220382791,233146636,242735125,256273828,265948470,275013814,287618316,302456349,317681646,335002783,349685877,374449638,387608787,396290886,409285381,430261075,447157497,476607491,501351915,519190676,514728817,529201036,558142536,581771707,590170522
"42000","Pennsylvania","2","CA1","2","...","Population (persons) 1/",11741000,11811561,11884354,11904541,11885202,11863936,11897778,11887478,11881857,11864774,11873563,11868305,11858569,11845146,11837726,11815175,11770865,11782754,11810869,11845755,11865992,11903299,11982164,12049450,12119724,12166050,12198403,12220464,12227814,12245672,12263805,12284173,12298970,12331031,12374658,12410722,12449990,12510809,12563937,12612285,12666858,12710472,12741310,12764475,12773801
"42000","Pennsylvania","2","CA1","3","...","Per capita personal income (dollars) 2/",3864,4133,4358,4748,5209,5732,6245,6819,7487,8267,9141,10022,11068,11830,12412,13428,14310,15049,15908,17177,18573,19587,20258,21269,21943,22605,23578,24750,25980,27357,28514,30482,31516,32138,33074,34668,35916,38096,39904,41165,40636,41635,43806,45577,46202
"42998","Pennsylvania (Metropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",40783382,43905130,46535543,50728687,55444741,60887671,66446891,72378204,79348680,87453781,96717423,106178416,117186691,125259956,131520009,142107399,151224719,159496042,169209498,183242511,198549031,210245287,218688671,230745987,239504627,247524616,259232533,272762887,286808039,302839352,316278905,339301636,351382646,359520028,371301060,390324303,406228979,433638164,456071436,472232819,467502567,480352903,506400613,528373194,536209444
"42998","Pennsylvania (Metropolitan Portion)","2","CA1","2","...","Population (persons) 1/",10298449,10366489,10417605,10416259,10393184,10369088,10392568,10372351,10357475,10338312,10341890,10334374,10325419,10313867,10305362,10290733,10256376,10276681,10314437,10351346,10376046,10411074,10483788,10543485,10605961,10647374,10673898,10692194,10702347,10723930,10743271,10765344,10783930,10816928,10861651,10900923,10940813,10997703,11050807,11100664,11155502,11201266,11235512,11262867,11278981
"42998","Pennsylvania (Metropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",3960,4235,4467,4870,5335,5872,6394,6978,7661,8459,9352,10274,11349,12145,12762,13809,14744,15520,16405,17702,19135,20194,20860,21885,22582,23247,24287,25510,26799,28240,29440,31518,32584,33237,34185,35807,37130,39430,41270,42541,41908,42884,45071,46913,47541
"42999","Pennsylvania (Nonmetropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",4580615,4909448,5253997,5790781,6467046,7117186,7859547,8686243,9608657,10632171,11817788,12764341,14067321,14871647,15407325,16550437,17220891,17821452,18680720,20231064,21833760,22901349,24046454,25527841,26443843,27489198,28385783,29693462,30873607,32163431,33406972,35148002,36226141,36770858,37984321,39936772,40928518,42969327,45280479,46957857,47226250,48848133,51741923,53398513,53961078
"42999","Pennsylvania (Nonmetropolitan Portion)","2","CA1","2","...","Population (persons) 1/",1442551,1445072,1466749,1488282,1492018,1494848,1505210,1515127,1524382,1526462,1531673,1533931,1533150,1531279,1532364,1524442,1514489,1506073,1496432,1494409,1489946,1492225,1498376,1505965,1513763,1518676,1524505,1528270,1525467,1521742,1520534,1518829,1515040,1514103,1513007,1509799,1509177,1513106,1513130,1511621,1511356,1509206,1505798,1501608,1494820
"42999","Pennsylvania (Nonmetropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",3175,3397,3582,3891,4334,4761,5222,5733,6303,6965,7716,8321,9175,9712,10055,10857,11371,11833,12484,13538,14654,15347,16048,16951,17469,18101,18620,19429,20239,21136,21971,23142,23911,24286,25105,26452,27120,28398,29925,31065,31248,32367,34362,35561,36099
"44000","Rhode Island","1","CA1","1","...","Personal income (thousands of dollars)",3738588,4085172,4325615,4709168,5025485,5263286,5700406,6222615,6806942,7471259,8303083,9332506,10400400,11166230,12047270,13278251,14281591,15346271,16477841,18165306,19792368,20302351,20426629,21383596,22300298,22859096,24098078,24964319,26435049,28262791,29506970,31719233,33372316,34812224,36408296,38142138,39021066,41288639,43158834,44181315,43526207,45278588,46814769,48584164,49409582
"44000","Rhode Island","1","CA1","2","...","Population (persons) 1/",932000,950561,963974,976365,978010,953503,946339,950321,955128,957237,956643,948773,953012,954170,956382,961895,968956,977340,989605,996407,1000666,1005995,1010649,1012581,1015112,1015960,1017002,1020893,1025353,1031155,1040402,1050268,1057142,1065995,1071342,1074579,1067916,1063096,1057315,1055003,1053646,1052669,1050350,1050304,1051511
"44000","Rhode Island","1","CA1","3","...","Per capita personal income (dollars) 2/",4011,4298,4487,4823,5138,5520,6024,6548,7127,7805,8679,9836,10913,11703,12597,13804,14739,15702,16651,18231,19779,20181,20211,21118,21968,22500,23695,24453,25781,27409,28361,30201,31568,32657,33984,35495,36539,38838,40819,41878,41310,43013,44571,46257,46989
"44998","Rhode Island (Metropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",3738588,4085172,4325615,4709168,5025485,5263286,5700406,6222615,6806942,7471259,8303083,9332506,10400400,11166230,12047270,13278251,14281591,15346271,16477841,18165306,19792368,20302351,20426629,21383596,22300298,22859096,24098078,24964319,26435049,28262791,29506970,31719233,33372316,34812224,36408296,38142138,39021066,41288639,43158834,44181315,43526207,45278588,46814769,48584164,49409582
"44998","Rhode Island (Metropolitan Portion)","1","CA1","2","...","Population (persons) 1/",932000,950561,963974,976365,978010,953503,946339,950321,955128,957237,956643,948773,953012,954170,956382,961895,968956,977340,989605,996407,1000666,1005995,1010649,1012581,1015112,1015960,1017002,1020893,1025353,1031155,1040402,1050268,1057142,1065995,1071342,1074579,1067916,1063096,1057315,1055003,1053646,1052669,1050350,1050304,1051511
"44998","Rhode Island (Metropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",4011,4298,4487,4823,5138,5520,6024,6548,7127,7805,8679,9836,10913,11703,12597,13804,14739,15702,16651,18231,19779,20181,20211,21118,21968,22500,23695,24453,25781,27409,28361,30201,31568,32657,33984,35495,36539,38838,40819,41878,41310,43013,44571,46257,46989
"44999","Rhode Island (Nonmetropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","Rhode Island (Nonmetropolitan Portion)","1","CA1","2","...","Population (persons) 1/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","Rhode Island (Nonmetropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45000","South Carolina","5","CA1","1","...","Personal income (thousands of dollars)",7594623,8363608,9161152,10282871,11649849,13187997,14352868,16023851,17507987,19781709,22167251,24817628,27929043,29695452,32274991,35957343,38524145,41160765,44121630,47953937,52182388,56030614,58438073,62275313,65456916,69440772,73499089,78140441,83155133,89318705,94177511,101104226,105040398,107821779,111563641,118167842,125376450,135603725,143796758,150196009,148791236,151466811,159266978,166958682,171088428
